"2015_2" "2015_3" "2016_0" "2016_1" "2016_2" "2016_3" "2017_0" "2017_1" "2017_2" "2017_3" "2018_0" "2018_1" "2018_2" "2018_3" "2019_0" "2019_1" "2019_2" "2019_3" "2020_0" "2020_1" "2020_2" "2020_3" "2021_0"
"ustreasury" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.395256916996047 0 0 0.230414746543779 0 0 1.05263157894737 0.194931773879142 0 0
"alandersh" 0 0 0 0 0 0 0 0 0 0 0 0 0.540540540540541 0 0 0.241545893719807 0 0.364298724954463 0.72289156626506 0 0 0 0
"billhemmer" 0 0 0 0 0.555555555555556 0 0 0 0 0 0 0 0 0 0 0.483091787439614 0.460829493087558 0.364298724954463 0 0 0 0 0
"bobvanderplaats" 0 0.197628458498024 1.16504854368932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cabinet" 0 0 0 0 0 0 0 0 0.793650793650794 0.561797752808989 0.78740157480315 2.36220472440945 0.540540540540541 0 0 0 0 0 0 0 0 0 0
"charleshurt" 0.422832980972516 0.197628458498024 0.194174757281553 0 0 0 0 0 0 0 0 0 0 0 0 0 0.230414746543779 0.182149362477231 0 0 0.194931773879142 0 0
"clewandowski" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.15207373271889 0.364298724954463 0 0 0 0 0
"cvpayne" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.395256916996047 0.684931506849315 0 0.460829493087558 0 0.481927710843373 0 0 0.200803212851406 0
"donnabrazile" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.241545893719807 0.921658986175115 0.182149362477231 0 0.210526315789474 0 0 0
"dougducey" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.395256916996047 0.684931506849315 0 0 0 0 0 0.194931773879142 0.200803212851406 1.73410404624277
"fallontonight" 0 0.988142292490119 0.194174757281553 0 0 0.574712643678161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"foxnewssunday" 0 0.592885375494071 0.194174757281553 0.749063670411985 0 0 0.862068965517241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hawleymo" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58102766798419 0 0 0 0 0 0 0 0.200803212851406 1.15606936416185
"jdickerson" 0 0.197628458498024 0.58252427184466 1.12359550561798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mayorbowser" 0 0 0 0 0 0 0 0.833333333333333 0 0 0 0 0 0 0 0 0 0 0 0.210526315789474 0.974658869395711 0 0
"mikegarcia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.47368421052632 0 0 0
"nasa" 0 0 0 0 0 0 0 1.66666666666667 0 0 1.5748031496063 0 0 0 0 0.241545893719807 0 0 0 0.210526315789474 0 0.200803212851406 0
"nascar" 0 0 0 0.374531835205993 0 0 0 0 0 0 0 0.78740157480315 0.540540540540541 0 0 0.483091787439614 0 0 0.481927710843373 0 0 0 0
"ncgop" 0.845665961945032 0 0 0 0 1.14942528735632 0 0 0 0 0 0 0 0 0 0 0.230414746543779 0 0 0 0 0 0
"newtgingrich" 0 0 0 0 0 1.14942528735632 0 0 0 0 0 0 0 0 0.684931506849315 0.241545893719807 0 0 0 0 0.194931773879142 0.200803212851406 0.578034682080925
"nextrevfnc" 0 0 0 0 0 0 0 0 0 0 0 0.78740157480315 0 0 0 0.241545893719807 0.230414746543779 0.182149362477231 0.481927710843373 0 0 0.200803212851406 0
"potus" 0 0 0 0 0.555555555555556 1.14942528735632 0 0 0 0.561797752808989 0 0 0.540540540540541 0 0 0 0.230414746543779 0.182149362477231 0 0 0 0 0
"tatereeves" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09289617486339 0 0 0 0.200803212851406 0
"thisweekabc" 0 0.988142292490119 0.194174757281553 0.374531835205993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"usmc" 0 0 0 0 0 0 0 0 1.58730158730159 0 0 0.78740157480315 0 0.790513833992095 0.684931506849315 0 0 0 0 0 0 0.200803212851406 0
"armywp" 0 0 0 0 0 0 0 0 0 0 0 1.5748031496063 0 0 0.684931506849315 0.483091787439614 0 0 0.240963855421687 0 0 0 0
"bensasse" 0 0 0.58252427184466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.546448087431694 0 0 0 0 0
"billkristol" 0.422832980972516 0.592885375494071 0 0.374531835205993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dcexaminer" 0 0 0 0 0.555555555555556 0 0 0 0 0 0.78740157480315 0.78740157480315 0 0 0 0 0 0 0.240963855421687 0.421052631578947 0 0 0
"ewerickson" 0.422832980972516 0.592885375494071 0 0.374531835205993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"g" 0.211416490486258 0 0 0 0 0 0 0 0 0 0 0 1.62162162162162 0 0 0 0.460829493087558 0 0 0 0 0 0
"google" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.483091787439614 0.230414746543779 0 0 0 0.194931773879142 0.401606425702811 0
"govmikehuckabee" 0 0.197628458498024 0 0 0.555555555555556 0 0 0 0 0.561797752808989 0 0 0.540540540540541 0 0 0 0 0 0.240963855421687 0 0.194931773879142 0 0
"jairbolsonaro" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.684931506849315 0 0.460829493087558 0.364298724954463 0.240963855421687 0 0 0 0
"jimhagedornmn" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58102766798419 0 0 0 0 0 0 0.194931773879142 0.200803212851406 0
"joesquawk" 0 0 0 0 0 0 0 0 0 0 0.78740157480315 0 0 0 0 0 0 0.546448087431694 0.240963855421687 0 0.194931773879142 0 0
"kimguilfoyle" 0.422832980972516 0.197628458498024 0.194174757281553 0.374531835205993 0.555555555555556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kimstrassel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.36986301369863 0.241545893719807 0.230414746543779 0.182149362477231 0.240963855421687 0 0 0 0
"markmeadows" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.631578947368421 0.194931773879142 0.401606425702811 0
"nbcsnl" 0 0.988142292490119 0 0 0 0.574712643678161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"realbencarson" 0.211416490486258 0 0.58252427184466 0.374531835205993 0 0 0.862068965517241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"reince" 0.211416490486258 0 0 0.374531835205993 1.11111111111111 0 0 0 0 0.561797752808989 0 0 0 0 0 0 0 0 0 0 0 0.200803212851406 0
"repratcliffe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.230414746543779 0.546448087431694 0.240963855421687 0.210526315789474 0 0 0
"richlowry" 0.211416490486258 0.592885375494071 0.194174757281553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.210526315789474 0 0 0
"senatortimscott" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.240963855421687 0.631578947368421 0.389863547758285 0 0
"sencorygardner" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.230414746543779 0 0 0.631578947368421 0.389863547758285 0 0
"senschumer" 0 0 0 0 0 0 0 0.833333333333333 0 0 0.78740157480315 0 0 0.395256916996047 0 0 0.230414746543779 0 0 0 0.194931773879142 0.200803212851406 0
"sharylattkisson" 0.211416490486258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.483091787439614 0.691244239631336 0 0 0 0 0 0
"tomfitton" 0 0 0 0 0 0 0 0 0 0 0 0 0.540540540540541 0.395256916996047 0 0.483091787439614 0.230414746543779 0.182149362477231 0 0 0 0 0
"troy" 0 0 0 0 0 0 0 0 0 0 0 0 1.62162162162162 0.790513833992095 0 0 0 0 0 0.210526315789474 0 0 0
"trumpdoral" 0.422832980972516 0.197628458498024 0.194174757281553 0.749063670411985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tx" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.240963855421687 0.210526315789474 0.779727095516569 0 0
"usarmy" 0 0 0 0 0.555555555555556 0 0 0 0 0 0.78740157480315 0 1.08108108108108 0 0 0 0.230414746543779 0 0 0 0 0.200803212851406 0
"anncoulter" 0.422832980972516 0 0.194174757281553 0 0.555555555555556 0 0 0 0 0 0 0 0 0 0 0.241545893719807 0 0 0 0 0 0 0
"billdeblasio" 0 0.395256916996047 0 0 0 0 0 0 0 0 0 0 0 0 0 0.241545893719807 0.230414746543779 0.182149362477231 0 0 0 0 0
"borisjohnson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.460829493087558 0 0.481927710843373 0 0 0.200803212851406 0
"business" 0.211416490486258 0 0 0 0 0 0 0 0 0 0 0 0 0 0.684931506849315 0 0.230414746543779 0.364298724954463 0 0 0 0 0
"cardinaldolan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.631578947368421 0.194931773879142 0.200803212851406 0
"carlyfiorina" 0 0.988142292490119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cbnnews" 0.634249471458774 0 0 0 0 0 1.72413793103448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cbs" 0 0.197628458498024 0.194174757281553 0 0 0 0.862068965517241 0 0 0 0 0 0 0 0.684931506849315 0 0 0 0 0.210526315789474 0 0 0
"chanelrion" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00401606425703 0
"colbertlateshow" 0 0.790513833992095 0.194174757281553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"danaperino" 0.634249471458774 0 0 0 0 0 0 0 0 0.561797752808989 0 0 0 0 0 0 0 0 0.240963855421687 0 0 0 0
"deptvetaffairs" 0 0 0 0 0 0 0 0.833333333333333 1.58730158730159 0 0.78740157480315 0 0.540540540540541 0 0 0 0 0 0 0 0 0 0
"edhenry" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.364298724954463 0.240963855421687 0.210526315789474 0.194931773879142 0 0
"facebook" 0.211416490486258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.182149362477231 0 0.210526315789474 0 0.401606425702811 0
"forbes" 0.845665961945032 0.197628458498024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"governorperry" 0.845665961945032 0.197628458498024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"govrondesantis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.230414746543779 0.182149362477231 0.481927710843373 0 0.194931773879142 0 0
"herschelwalker" 0 0 0.194174757281553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.210526315789474 0.194931773879142 0.401606425702811 0
"heytammybruce" 0 0 0 0.374531835205993 0 0 0 0 0 0 0 0 0 0 0 0 0 0.182149362477231 0.481927710843373 0 0.194931773879142 0 0
"hhsgov" 0 0 0 0 0 0 0 0 0 0 0.78740157480315 0 0 0 0 0 0.230414746543779 0 0 0.631578947368421 0 0 0
"huffingtonpost" 1.05708245243129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"icegov" 0 0 0 0 0 0 0 0 0.793650793650794 0 1.5748031496063 0 0 0.395256916996047 0 0.241545893719807 0 0 0 0 0 0 0
"jimcramer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.230414746543779 0.364298724954463 0.240963855421687 0 0.194931773879142 0 0
"jiminhofe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.684931506849315 0 0 0 0.240963855421687 0 0.194931773879142 0 1.15606936416185
"joenbc" 0 0.197628458498024 0 0.374531835205993 0.555555555555556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.194931773879142 0.200803212851406 0
"kayleighmcenany" 0 0 0.58252427184466 0 0 0 0 0 0 0 0 0 0 0 0 0 0.230414746543779 0 0 0.210526315789474 0 0 0
"markhalperin" 0 0.197628458498024 0.58252427184466 0 0.555555555555556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mikedewine" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.790513833992095 0 0 0 0 0 0.631578947368421 0 0 0
"nato" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.241545893719807 0.230414746543779 0 0.72289156626506 0 0 0 0
"redstate" 0.634249471458774 0.395256916996047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ricardorossello" 0 0 0 0 0 0 0 0 0 2.80898876404494 0 0 0 0 0 0 0 0 0 0 0 0 0
"richardgrenell" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.684931506849315 0 0 0 0.72289156626506 0 0 0 0.578034682080925
"rondesantisfl" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.97628458498024 0 0 0 0 0 0 0 0 0
"ronnyjackson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.240963855421687 0.210526315789474 0.584795321637427 0 0
"sarahpalinusa" 0.211416490486258 0.197628458498024 0.58252427184466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"seanparnellusa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.210526315789474 0.389863547758285 0.401606425702811 0
"secretarysonny" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.241545893719807 0 0 0 0.421052631578947 0 0.401606425702811 0
"senjohnkennedy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.364298724954463 0.240963855421687 0 0.194931773879142 0.200803212851406 0
"senrickscott" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.483091787439614 0.230414746543779 0.182149362477231 0.240963855421687 0 0 0 0
"stevefda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.421052631578947 0.194931773879142 0.200803212851406 0.578034682080925
"thehill" 0.211416490486258 0.395256916996047 0 0.374531835205993 0 0 0 0 0 0 0 0 0 0 0.684931506849315 0 0 0 0 0 0 0 0
"thejusticedept" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.803212851405622 0.578034682080925
"trumpscotland" 0.211416490486258 0 0 0 2.22222222222222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trumptowerny" 0.422832980972516 0.592885375494071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trumpturnberry" 0.211416490486258 0 0 0 2.22222222222222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ttuberville" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.631578947368421 0.389863547758285 0 0
"univision" 1.05708245243129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"usairforce" 0 0 0 0 0 0 0 0 0 1.12359550561798 0 0 0 0 0 0 0 0.182149362477231 0 0 0.194931773879142 0.200803212851406 0
"usatoday" 0 0.197628458498024 0.194174757281553 0.374531835205993 0.555555555555556 0 0 0 0 0 0 0 0 0 0 0 0.230414746543779 0 0 0 0 0 0
"abcnews" 0.211416490486258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.460829493087558 0 0 0.210526315789474 0 0 0
"amazon" 0 0 0.58252427184466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.194931773879142 0 0
"charliekirk" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.364298724954463 0.240963855421687 0.210526315789474 0 0 0
"chatbycc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.36986301369863 0.241545893719807 0.230414746543779 0 0 0 0 0 0
"cindyhydesmith" 0 0 0 0 0 0 0 0 0 0 0 0 0.540540540540541 0.790513833992095 0 0 0 0 0 0 0 0.200803212851406 0
"clare" 0.845665961945032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"club" 0 0.790513833992095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"danawhite" 0 0 0.388349514563107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.182149362477231 0 0 0 0.200803212851406 0
"erinburnett" 0 0.395256916996047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.460829493087558 0 0 0 0 0 0
"esperdod" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.691244239631336 0 0.240963855421687 0 0 0 0
"exxonmobil" 0 0 0 0 0 0 0 2.5 0 0 0 0 0 0 0 0 0 0 0.240963855421687 0 0 0 0
"fbi" 0 0 0 0 0 0 0 0.833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0.401606425702811 0.578034682080925
"fedex" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.421052631578947 0.194931773879142 0 0.578034682080925
"fischbachmn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.421052631578947 0 0.401606425702811 0
"franklin" 0.211416490486258 0 0.388349514563107 0 0.555555555555556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"geraldorivera" 0 0 0.194174757281553 0 0 0 0 0 0 0.561797752808989 0 0 0 0.395256916996047 0.684931506849315 0 0 0 0 0 0 0 0
"govabbott" 0 0 0 0 0 0 0 0 1.58730158730159 0.561797752808989 0 0 0 0 0 0 0 0 0 0 0 0.200803212851406 0
"grahamledger" 0 0 0 0 0 0 0 0 0 0 0 0 0.540540540540541 0 0 0.241545893719807 0 0.364298724954463 0 0 0 0 0
"gregabbott" 0.211416490486258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.182149362477231 0 0.421052631578947 0 0 0
"growth" 0 0.790513833992095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"harrisfaulkner" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.684931506849315 0 0 0.182149362477231 0.240963855421687 0 0.194931773879142 0 0
"henrymcmaster" 0 0 0 0 0 0 0 0 0 0 0 0 1.08108108108108 0 0 0 0 0.364298724954463 0 0 0 0 0
"housegop" 0 0 0 0 0 0 0 0.833333333333333 0.793650793650794 0 0 0 0.540540540540541 0 0 0 0 0 0 0 0.194931773879142 0 0
"iagovernor" 0 0 0 0 0 0 0 0 0 0 0 0 0.540540540540541 0 0 0.483091787439614 0 0 0 0 0.194931773879142 0 0
"jason" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.18577075098814 0 0 0 0 0.240963855421687 0 0 0 0
"jasondovesq" 0 0 0 1.49812734082397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jasoninthehouse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.241545893719807 0 0.182149362477231 0.240963855421687 0 0.194931773879142 0 0
"jerryjrfalwell" 0 0 0.194174757281553 0 1.11111111111111 0.574712643678161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"johnkasich" 0.211416490486258 0 0.194174757281553 0 0 0 0 0 0 0 0.78740157480315 0 0.540540540540541 0 0 0 0 0 0 0 0 0 0
"judgenap" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.72289156626506 0 0.194931773879142 0 0
"karenhandel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.210526315789474 0.584795321637427 0 0
"katyturnbc" 0 0 0.58252427184466 0 0.555555555555556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"larry" 0 0.197628458498024 0 0 0.555555555555556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.210526315789474 0 0.200803212851406 0
"limbaugh" 0.845665961945032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lisamarieboothe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.481927710843373 0.421052631578947 0 0 0
"louisianagov" 0 0 0 0 0 0 0 0 0.793650793650794 0 0 0 0 0 0 0 0 0 0 0 0.194931773879142 0.401606425702811 0
"maddow" 0 0 0.194174757281553 0 0 0 0 0 0 0 0 0 0 0 0 0 0.460829493087558 0 0 0.210526315789474 0 0 0
"marcthiessen" 0 0.197628458498024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.230414746543779 0 0.240963855421687 0 0.194931773879142 0 0
"mattformontana" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.18577075098814 0 0 0 0 0.240963855421687 0 0 0 0
"mzhemingway" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.364298724954463 0.240963855421687 0 0.194931773879142 0 0
"nancymace" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.389863547758285 0.401606425702811 0
"natlparkservice" 0 0 0 0 0 0 0 0 0 0.561797752808989 0 0.78740157480315 0 0 0 0 0.230414746543779 0 0 0 0.194931773879142 0 0
"nikkihaley" 0 0 0 0 0 0 0 0 0 1.12359550561798 0 0.78740157480315 0 0 0 0 0 0.182149362477231 0 0 0 0 0
"pennjillette" 0.634249471458774 0.197628458498024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"perduesenate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.584795321637427 0 0.578034682080925
"peterschweizer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.691244239631336 0.182149362477231 0 0 0 0 0
"quinnipiacpoll" 0 0 0.194174757281553 0 0.555555555555556 0 0 0 0 0 0 0 0 0 0 0.241545893719807 0 0 0 0 0 0.200803212851406 0
"replouiegohmert" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.230414746543779 0.182149362477231 0.481927710843373 0 0 0 0
"roycoopernc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.210526315789474 0.584795321637427 0 0
"rt" 0 0 0 0 0 0 0 0 0 0 0 0 0.540540540540541 0.395256916996047 1.36986301369863 0 0 0 0 0 0 0 0
"rushlimbaugh" 0.422832980972516 0.395256916996047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"russvought" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.631578947368421 0 0.200803212851406 0
"sa" 0 0.790513833992095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbagov" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.241545893719807 0 0 0 0.631578947368421 0 0 0
"scottienhughes" 0.211416490486258 0.395256916996047 0.194174757281553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"secshulkin" 0 0 0 0 0 0 0 0 2.38095238095238 0 0.78740157480315 0 0 0 0 0 0 0 0 0 0 0 0
"senatorwicker" 0 0 0 0 0 0 0 0 0 0 0.78740157480315 0 0 0 0 0 0 0 0 0 0 0.602409638554217 0
"senbillcassidy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.241545893719807 0 0.182149362477231 0 0 0.389863547758285 0 0
"senjohnmccain" 0.422832980972516 0 0 0 0 0.574712643678161 0 0 0.793650793650794 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"senjoniernst" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.395256916996047 0 0 0.230414746543779 0 0 0 0.194931773879142 0.200803212851406 0
"senronjohnson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.210526315789474 0 0.200803212851406 1.15606936416185
"theleegreenwood" 0 0 0 0 0 0 0.862068965517241 0 0 1.12359550561798 0 0 0 0.395256916996047 0 0 0 0 0 0 0 0 0
"tomcottonar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.72463768115942 0 0 0 0 0.194931773879142 0 0
"tomtiffanywi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.842105263157895 0 0 0
"twitternyc" 0 0.790513833992095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"usga" 0 0 0 0 0 0 0 0 3.17460317460317 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"usnationalguard" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.395256916996047 0.684931506849315 0 0 0 0 0.421052631578947 0 0 0
"v" 0 0.790513833992095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"vanityfair" 0 0.592885375494071 0 0 0 0 0.862068965517241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"wvgovernor" 0 0 0 0 0 0 0 0 0 0 0 0.78740157480315 1.08108108108108 0 0 0 0.230414746543779 0 0 0 0 0 0
"abcworldnews" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.364298724954463 0 0.210526315789474 0 0 0
"alsisiofficial" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.395256916996047 0 0.241545893719807 0.230414746543779 0 0 0 0 0 0
"amspec" 0.634249471458774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ariannahuff" 0.634249471458774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aswoyer" 0.634249471458774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"att" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.460829493087558 0 0.240963855421687 0 0 0 0
"bankofamerica" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.631578947368421 0 0 0
"billhagertytn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.584795321637427 0 0
"billoreilly" 0.211416490486258 0 0.194174757281553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.182149362477231 0 0 0 0 0
"bpolitics" 0.211416490486258 0.197628458498024 0 0 0 0 0 0 0 0.561797752808989 0 0 0 0 0 0 0 0 0 0 0 0 0
"cd" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.18577075098814 0 0 0 0 0 0 0 0 0
"christyforca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.631578947368421 0 0 0
"corkyforsenate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.194931773879142 0.401606425702811 0
"cpac" 0 0 0 0 0 0 0 0 0 0 0.78740157480315 0 0 0 0 0 0 0 0.481927710843373 0 0 0 0
"danhenninger" 0.211416490486258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.182149362477231 0.240963855421687 0 0 0 0
"dannytarkanian" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.18577075098814 0 0 0 0 0 0 0 0 0
"darrellissa" 0 0 0 0 0 0.574712643678161 0 0 0 0 0 0 0.540540540540541 0 0 0 0 0 0 0 0 0.200803212851406 0
"davidasmanfox" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.395256916996047 0 0 0.230414746543779 0 0 0 0.194931773879142 0 0
"deucecrew" 0 0 0.58252427184466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"diamondandsilk" 0 0 0 0.374531835205993 0 0 0 0 0 0 0 0 0 0.395256916996047 0 0 0.230414746543779 0 0 0 0 0 0
"djohnsonpga" 0 0 0 0 0.555555555555556 0 0 0 0 0 0 0 0 0 0.684931506849315 0 0 0 0 0 0 0.200803212851406 0
