"2015_2" "2015_3" "2016_0" "2016_1" "2016_2" "2016_3" "2017_0" "2017_1" "2017_2" "2017_3" "2018_0" "2018_1" "2018_2" "2018_3" "2019_0" "2019_1" "2019_2" "2019_3" "2020_0" "2020_1" "2020_2" "2020_3" "2021_0"
"juillet" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"justiceact" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"kansascaucus" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kentucky" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"keystonepipeline" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"killthevirus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"kygov" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"kysen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"lambthesham" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"lasvegasstrong" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"latinosfortrump" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"laurence" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"laurencetribe" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lawenforcementappreciationdaypresident" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"leadright" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leo" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leos" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"lesmharrisburg" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"letsmakeamericagreatagain" 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"life" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lightitupblue" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"lightweightsenatormarcorubio" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"littlemarco" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"liub" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lovesaveslives" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"lssc" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"madeintheusa" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"magachallenge" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"magakag" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"magarasmussen" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"magatoday" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maitnerstrong" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"makeamerciagreatagain" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"makeamericagreatagainsign" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"makeamericagreatagainvideo" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"makeamericasmilitarygreatagain" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"makeamericastrongagain" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"makeyoutubegreatagain" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maralago" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"march" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"marineone" 0 0 0 0 0 0 2.38095238095238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"md" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"mdprimary" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mdw" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"me" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"medalofhonor" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"media" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mediafraud" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"merrychristmas" 0 0 0 0 0 0 2.38095238095238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mississippi" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mlk" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"moag" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"moh" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"momentofhonor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"mothersday" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"msgov" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"mssen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"mtgov" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"mtsen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"nascar" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nasdaq" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nationalagday" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nationalagricultureday" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"nationalassembly" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"nationalautismawarenessmonth" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85185185185185 0 0 0 0 0 0 0
"nationalchampions" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nationaldoctorsday" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"nationalpoliceweekwatch" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nationalteacherday" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"nationalvoterregistrationday" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"natolondon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"natomeeting" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"natosummit" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"navy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"ncaachampions" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"ncgopconvention" 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nctl" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"ndaa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.09090909090909
"ndgov" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"ndsen" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"neprimary" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"neveragain" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"nevertrump" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"newhampshire" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"newhoaxsameswamp" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"newyorkvaluesin" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nfib" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"nhsen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"nj" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"nosanctuaryforcriminalsactstatement" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"november" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nraam" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85185185185185 0 0 0 0 0 0 0
"nyprimarytickets" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obamacarefailed" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obamacareinthreewords" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obamagate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"ocarenightmare" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oh" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"ohiovotesearly" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"oksen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"olympics" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"on" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"oneamericaappeal" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"openingceremony" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"openjoecoldcase" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"operationladyjustice" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"opportunitynow" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"or" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"orprimary" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"overturn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.09090909090909
"pearlharborremembranceday" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"perkinscte" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"phoenixrally" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"planahead" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pledgetoamericasworkers" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"pm" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"politicallycorrect" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"potusinasia" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"potusinjapan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85185185185185 0 0 0 0 0 0 0
"prayfornashville" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"prayfortexas" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"prayingforryan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"presidenttrump" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63157894736842 0 0 0 0 0 0 0 0
"primaryday" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prisonreform" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"promisesmadepromiseskept" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"protectkavanaugh" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"prouddeplorable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"pulsenightclub" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"racine" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"raiseact" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rallyforriley" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rattledhillary" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"readthebill" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"religiousfreedom" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"remembering" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63157894736842 0 0 0 0 0 0 0 0
"rememberourvets" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"repmikekelly" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"retire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"riggedelection" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"rio" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ripcharliedaniels" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"ripevelyn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"rnc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"robotrubio" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rogerstone" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rollingtoremember" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"rolltide" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"roshhashanah" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"rt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"ruralprosperity" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"salute" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"saveamericanlives" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"savenyc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"sb" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbagala" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"schoolchoicenow" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"schumershutdown" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63157894736842 0 0 0 0 0 0 0 0
"sdal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"sdsen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"semperfi" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"semperfidelis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"shiftyschiff" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"shopsmall" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"silentmajority" 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"smallbiz" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"smallbusinesssaturday" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"snhuarena" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"snl" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"snowflakegardenbrunch" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"soldierridedc" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"soundcloud" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"southernbaptist" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"specialsession" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.09090909090909
"standwithlouisiana" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"statedinner" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"stlblues" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"stopcommoncore" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stopexecutionsiniran" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"stopirandeal" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stopthecoup" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"stpatricksday" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"success" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"superbowlsunday" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"supremecourt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.09090909090909
"syrianrefugees" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"t" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85185185185185 0 0 0 0 0 0 0
"takebackthehouse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63157894736842 0 0 0 0 0 0 0 0
"taormina" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tarc" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tcot" 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"teamwork" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"ted" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tedcruz" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"texasstrong" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"texttrump" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"thankafirefighter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85185185185185 0 0 0 0 0 0 0
"thankatrucker" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"thankaveteran" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"thanksfordelivering" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"thefive" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"theplatinumplan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"theremembranceproject" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"torontostrong" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"tpp" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"transparency" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.09090909090909
"troublemakers" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"truckers" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"trumpatrjc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85185185185185 0 0 0 0 0 0 0
"trumpinstagram" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trumpiswithyou" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trumpmilwaukeerally" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"trumpminneapolis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"trumponomics" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"trumprallyal" 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trumprallynj" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"trumprallytickets" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trumptime" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"trumptower" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trumptowerny" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trumptowernyc" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trumptraintickets" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trumpvlog" 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tump" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ungafull" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"unifying" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"unleashingamericanenergy" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"usaf" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"usembassyjerusalem" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"usmc" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"usmcanow" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
